[INFO] [launch]: All log files can be found below /home/booster/.ros/log/2025-11-14-13-46-50-942936-robot-7802
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [game_controller_node-1]: process started with pid [7815]
[game_controller_node-1] [INFO] [1763099332.913301312] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=26
[game_controller_node-1] [INFO] [1763099333.425649856] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=27
[game_controller_node-1] [INFO] [1763099334.859377184] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=30
[game_controller_node-1] [INFO] [1763099335.884113184] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=32
[game_controller_node-1] [INFO] [1763099336.912632000] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=34
[game_controller_node-1] [INFO] [1763099338.451384544] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=37
[game_controller_node-1] [INFO] [1763099339.876302528] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=40
[game_controller_node-1] [INFO] [1763099340.392098400] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=41
[game_controller_node-1] [INFO] [1763099340.905378368] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=42
[game_controller_node-1] [INFO] [1763099341.411995136] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=43
[game_controller_node-1] [INFO] [1763099341.925120768] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=44
[game_controller_node-1] [INFO] [1763099342.950182816] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=46
[game_controller_node-1] [INFO] [1763099343.359433664] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=47
[game_controller_node-1] [INFO] [1763099343.871445088] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=48
[game_controller_node-1] [INFO] [1763099344.384749280] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=49
[game_controller_node-1] [INFO] [1763099344.893550240] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=50
[game_controller_node-1] [INFO] [1763099345.405599936] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=51
[game_controller_node-1] [INFO] [1763099345.917887104] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=52
[game_controller_node-1] [INFO] [1763099346.949180320] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=54
[game_controller_node-1] [INFO] [1763099347.865207808] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=56
[game_controller_node-1] [INFO] [1763099348.887933984] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=58
[game_controller_node-1] [INFO] [1763099349.910891136] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=60
[game_controller_node-1] [INFO] [1763099350.423213280] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=61
[game_controller_node-1] [INFO] [1763099350.935769024] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=62
[game_controller_node-1] [INFO] [1763099352.371654080] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=65
[game_controller_node-1] [INFO] [1763099352.885681600] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=66
[game_controller_node-1] [INFO] [1763099353.394871360] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=67
[game_controller_node-1] [INFO] [1763099353.906531712] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=68
[game_controller_node-1] [INFO] [1763099354.419397856] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=69
[game_controller_node-1] [INFO] [1763099354.928743648] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=70
[game_controller_node-1] [INFO] [1763099355.954490464] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=72
[game_controller_node-1] [INFO] [1763099356.367148704] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=73
[game_controller_node-1] [INFO] [1763099356.875503840] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=74
[game_controller_node-1] [INFO] [1763099357.898912576] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=76
[game_controller_node-1] [INFO] [1763099358.922105568] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=78
[game_controller_node-1] [INFO] [1763099360.357123360] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=81
[game_controller_node-1] [INFO] [1763099360.867674240] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=82
[game_controller_node-1] [INFO] [1763099361.381021056] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=83
[game_controller_node-1] [INFO] [1763099363.428245280] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=87
[game_controller_node-1] [INFO] [1763099364.861680896] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=90
[game_controller_node-1] [INFO] [1763099365.885213824] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=92
[game_controller_node-1] [INFO] [1763099366.909648320] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=94
[game_controller_node-1] [INFO] [1763099367.421247360] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=95
[game_controller_node-1] [INFO] [1763099367.943259072] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=96
[game_controller_node-1] [INFO] [1763099368.448916704] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=97
[game_controller_node-1] [INFO] [1763099368.862486144] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=98
[game_controller_node-1] [INFO] [1763099369.368899520] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=99
[game_controller_node-1] [INFO] [1763099369.878671456] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=100
[game_controller_node-1] [INFO] [1763099370.902938784] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=102
[game_controller_node-1] [INFO] [1763099371.928191040] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=104
